SV;DATETIME;X;Y;Z
G23;2022-7-1 00:37:00;7616935.98963;-17092564.543;18794889.059
G23;2022-7-1 00:37:30;7684667.68674;-17116177.8262;18745476.4219
G23;2022-7-1 00:38:00;7752184.9866;-17139839.8086;18695703.3009
G23;2022-7-1 00:38:30;7819486.70039;-17163549.2001;18645570.6444
G23;2022-7-1 00:39:00;7886571.648;-17187304.7045;18595079.4078
G23;2022-7-1 00:39:30;7953438.65805;-17211105.0197;18544230.5535
G23;2022-7-1 00:40:00;8020086.568;-17234948.838;18493025.051
G23;2022-7-1 00:40:30;8086514.22414;-17258834.846;18441463.8765
G23;2022-7-1 00:41:00;8152720.48166;-17282761.7247;18389548.0132
G23;2022-7-1 00:41:30;8218704.20468;-17306728.1495;18337278.4512
G23;2022-7-1 00:42:00;8284464.2663;-17330732.7901;18284656.1876
G23;2022-7-1 00:42:30;8349999.54858;-17354774.3109;18231682.2263
G23;2022-7-1 00:43:00;8415308.94279;-17378851.3711;18178357.5778
G23;2022-7-1 00:43:30;8480391.34914;-17402962.6242;18124683.2597
G23;2022-7-1 00:44:00;8545245.67704;-17427106.7186;18070660.2963
G23;2022-7-1 00:44:30;8609870.84506;-17451282.2976;18016289.7188
G23;2022-7-1 00:45:00;8674265.781;-17475487.999;17961572.565
G23;2022-7-1 00:45:30;8738429.42189;-17499722.4558;17906509.8796
G23;2022-7-1 00:46:00;8802360.71407;-17523984.2959;17851102.7138
G23;2022-7-1 00:46:30;8866058.61321;-17548272.1422;17795352.1259
G23;2022-7-1 00:47:00;8929522.08433;-17572584.6126;17739259.1804
G23;2022-7-1 00:47:30;8992750.10193;-17596920.3202;17682824.9488
G23;2022-7-1 00:48:00;9055741.64976;-17621277.8734;17626050.5092
G23;2022-7-1 00:48:30;9118495.72124;-17645655.8757;17568936.9462
G23;2022-7-1 00:49:00;9181011.31924;-17670052.9262;17511485.3512
G23;2022-7-1 00:49:30;9243287.45616;-17694467.619;17453696.822
G23;2022-7-1 00:50:00;9305323.154;-17718898.544;17395572.463
G23;2022-7-1 00:50:30;9367117.44439;-17743344.2864;17337113.3852
G23;2022-7-1 00:51:00;9428669.36858;-17767803.4272;17278320.706
G23;2022-7-1 00:51:30;9489977.97754;-17792274.5428;17219195.5495
G23;2022-7-1 00:52:00;9551042.33194;-17816756.2054;17159739.0462
G23;2022-7-1 00:52:30;9611861.50213;-17841246.983;17099952.3328
G23;2022-7-1 00:53:00;9672434.56847;-17865745.4395;17039836.5529
